id,source,country,author,rating,title,review,date,likes,version,url
appstore_in_14458374719,app_store,IN,Maverickø1,4,A better deal,"There are good products but too many polyester fabrics on market, its hard to find wool aur or pure cotton.",2026-08-22T11:38:29.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458307986,app_store,IN,Pro neel,5,Super,Nice,2026-08-22T11:14:19.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458293250,app_store,IN,Xyzcjfjkf,1,Refund issue,"Very disappointing refund experience. Myntra provided a refund reference number, but I have not received any UPI notification or refund amount. I also checked my bank statement, and there is no refund transaction showing. When I try to contact customer support, I only get robotic/AI responses and cannot connect with a real person. Please resolve this issue instead of just providing a reference number.",2026-08-22T11:08:55.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458288695,app_store,IN,Yorktra,5,M,Good platform,2026-08-22T11:07:11.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458277376,app_store,IN,Mahathhhhh,1,Worst service,After purchasing the product successfully why automatically get canceled and simply providing refund without reason,2026-08-22T11:02:51.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458250840,app_store,IN,Cutee p pie,5,Nice,Very everything,2026-08-22T10:52:36.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458247442,app_store,IN,Desperance,5,Easy to use,Beautiful,2026-08-22T10:51:16.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458240626,app_store,IN,Ravinsha jindal,5,Experience,My Experience is good the product I received are of good quality and got the delivery on time,2026-08-22T10:48:38.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458235290,app_store,IN,Ashok veda,5,My Reliable fashion store,I regularly buy from Myntra,2026-08-22T10:46:35.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458207010,app_store,IN,S/kapoor,5,Polo T Shirt with soft material,"Very soft material, good for body during summers unlike knitted T Shirts with matty finish. Was searching for such material for long time as majority products under T shirt category are matty finish and it’s unbearable to skin in summers.",2026-08-22T10:35:35.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458199932,app_store,IN,Gangakrishan,5,Dr k s Rawat,Nice product,2026-08-22T10:32:48.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458186451,app_store,IN,KavyaDubey,5,Absolutely fantastic shopping,Quality feels completely different and cozy,2026-08-22T10:27:23.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458169137,app_store,IN,Aadlu,5,I like It,The product quality is good,2026-08-22T10:20:20.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458127356,app_store,IN,ananyak0123,5,.,Good,2026-08-22T10:03:25.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458121981,app_store,IN,Ak click,5,Best selling,Best quality product on this platform,2026-08-22T10:01:15.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458116931,app_store,IN,Cccgyni,5,Good,Nice,2026-08-22T09:59:11.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458102027,app_store,IN,Ashmira khan,5,Overall good,The material and quality is very good,2026-08-22T09:53:03.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458093529,app_store,IN,MAK7080,5,Quality products,"Myntra never use fake item
Always original",2026-08-22T09:49:34.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458073411,app_store,IN,Mcccccvjgdishs,5,Good,Very good,2026-08-22T09:41:10.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458041270,app_store,IN,✨✨Dr,5,Clothes,Good service and varieties,2026-08-22T09:27:47.000Z,0,4.2607.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458023846,app_store,IN,surajabhay,5,Great,Product are authentic nd good quality,2026-08-22T09:20:31.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14458021209,app_store,IN,Viewthem,5,Nice,Nicr,2026-08-22T09:19:23.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457994824,app_store,IN,Blue cord set,4,Blue cord set nice quality,"The fabric n embroidery n color, everything is good it is just that the lower is bit loose but for me it works well",2026-08-22T09:08:26.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457980784,app_store,IN,Iyniv,5,Shopping,I just love myntra you can shop blindly on it and get the order as shown in the pics,2026-08-22T09:02:30.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457920315,app_store,IN,My Isra,5,Riya melody perfume,It’s a long lasting perfume with very adorable smell 🫠❤️,2026-08-22T08:37:02.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457918575,app_store,IN,Prabhkk09,5,Best,Best,2026-08-22T08:36:19.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457911528,app_store,IN,Feroz shaikh 1902,5,"Best Overall

⭐⭐⭐⭐⭐","Myntra is one of the best shopping apps for fashion and lifestyle products. The collection is huge, the app is easy to use, and the offers and discounts are great. I also love the variety of brands and the smooth shopping experience. Highly recommended for anyone who loves online shopping! 🛍️✨",2026-08-22T08:33:20.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457907938,app_store,IN,Suchela,5,Exceptionally quick delivery,Loved the product SBS the time taken to deliver,2026-08-22T08:31:48.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457892984,app_store,IN,imuions,5,Genuine,Best products and best service,2026-08-22T08:25:31.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457883349,app_store,IN,Vikeeka,5,Shopping lover,Love to shop with myntra,2026-08-22T08:21:26.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457876404,app_store,IN,Rupam@01,5,R sharma,Fantastic,2026-08-22T08:18:28.000Z,0,4.2607.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457871243,app_store,IN,Saagam,5,Delivery & discount,Service was very fast…they delivered one day before they say date…and also great discount or freebies then other platforms…very much improved brand,2026-08-22T08:16:18.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457865468,app_store,IN,Devansh dh,5,Good,Excellence,2026-08-22T08:13:52.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457843926,app_store,IN,Don munna,5,Super,Super,2026-08-22T08:04:47.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457833320,app_store,IN,Kushdon,1,Worst app,Pathetic app with no customer service at all. Ordered 8 items out of which delivery of 4 items never happened and they just cancelled it. 2 items were returned due to size issue which also took few days to pick up and refund. Never using it again,2026-08-22T08:00:15.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457806262,app_store,IN,AO6643,5,Good,Good,2026-08-22T07:48:42.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457790795,app_store,IN,Kuchtohhai,4,Good,Don’t know what exactly is the calculation behind Platform fee,2026-08-22T07:42:07.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457781661,app_store,IN,Twinkkoach,5,Awesome,All items are reasonable prices.loved it,2026-08-22T07:38:13.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457778285,app_store,IN,Pat_Jass,4,Good platform,Good for latest collection,2026-08-22T07:36:48.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457758592,app_store,IN,Qweryiookndds,5,Good,Good,2026-08-22T07:28:24.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457751521,app_store,IN,shuchi gandhi,5,Nice,Lovely collection👍👍,2026-08-22T07:25:22.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457749562,app_store,IN,Angelika aye,5,Puma sneaker,The quality is good love the item very comfortable to wear my son is very happy,2026-08-22T07:24:31.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457748204,app_store,IN,inTheRamen,5,MoodForLasagna,I always get the best deals and the returns process is super easy and quick.,2026-08-22T07:23:56.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457738055,app_store,IN,reviewmyntrajahnvi,5,Nice delivery,Really good product and timely delivery,2026-08-22T07:19:28.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457732980,app_store,IN,Sushma30,5,Good bag,"Very beautiful and smart bag .
Quality also very good",2026-08-22T07:17:15.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457723009,app_store,IN,machineegunee,5,Nice trouser,Good looking trousers for young boys,2026-08-22T07:12:59.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457668778,app_store,IN,Dovcake,5,Soft toy bag,Awesome,2026-08-22T06:49:14.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457668190,app_store,IN,rit vkp,5,Kurti,Badia,2026-08-22T06:48:58.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457661085,app_store,IN,GURUDUTT VISHWAKARMA,1,Mnow is worst,Even the customer care executive is not know anything…. They are moron.,2026-08-22T06:45:50.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457657037,app_store,IN,Nu Unstoppable,5,Shade no -540. Nu Unstoppable,Nice colour . Only gonna suit in fair skin tone.,2026-08-22T06:44:02.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457648877,app_store,IN,Madhu Singh Sonu,5,Very nice👍,Very nice fabric and size is well fitted,2026-08-22T06:40:26.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457619021,app_store,IN,riya1804,5,Best,It is a very good app.,2026-08-22T06:27:20.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457547972,app_store,IN,devil dec,5,Great,Great,2026-08-22T05:55:48.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457543359,app_store,IN,Texture is good,5,Love the lip stain,I really like the texture and the stain it leave even after removing it.,2026-08-22T05:53:48.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457515141,app_store,IN,Dr. Manjula Nair,5,Dr. Manjula Nair,Good one. Happy to shop with Myntra 🫶,2026-08-22T05:40:59.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457503052,app_store,IN,bdjxlzozssznzss,5,fancy clutch,quality is very good,2026-08-22T05:35:31.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457494795,app_store,IN,Ashishakarsh,5,Nice app,Quite user friendly,2026-08-22T05:31:50.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457491123,app_store,IN,Rima Mondal,5,Myntra,Outstanding,2026-08-22T05:30:13.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457479891,app_store,IN,Beadgames,5,They always deliver the best❤️,"Been a fan of Myntra for a decade at least and I find shopping so hassle free and exchanges easily done,returns taken with no questions asked:)
I love it!",2026-08-22T05:25:06.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457457330,app_store,IN,Vijivjii,5,👌,Nice dress I like it,2026-08-22T05:15:03.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457443048,app_store,IN,Yuvithepug,5,Good quality,"Worth for money,comfort,good fabric",2026-08-22T05:08:37.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457385235,app_store,IN,PSAPRIL,5,Awesome price with awesome variety !!!,Love to shop from Myntra. Almost everything is available ❣️,2026-08-22T04:42:35.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457380243,app_store,IN,Mkkmkittu,5,Always 😍,Always my first preference app,2026-08-22T04:40:22.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457374248,app_store,IN,Kajalgarg,1,Very Disappointing Experience,"Myntra’s server has been down/very slow and the app is not working properly. Because of these technical issues, my posts are not getting the expected likes and views. Please fix the server and technical problems as soon as possible. It’s really affecting the user experience and engagement.",2026-08-22T04:37:41.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457340512,app_store,IN,Shivambudwa,5,Thomas crick shoes,Very nice product worth it,2026-08-22T04:22:51.000Z,0,4.2607.40,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457302262,app_store,IN,pinku2001,5,review,nic product,2026-08-22T04:06:01.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457273362,app_store,IN,Yashwant patil,5,Reliable,Good product as shown in app,2026-08-22T03:53:36.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457256582,app_store,IN,see 👍💯,5,Good,Good,2026-08-22T03:46:27.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457254151,app_store,IN,Bittuyadav,5,Good,Good,2026-08-22T03:45:27.000Z,0,4.2508.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457248107,app_store,IN,Myntrasaaj,5,Aesthetic,"This was truly a wonderful experience, and I appreciate it",2026-08-22T03:42:52.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457213051,app_store,IN,Anupam’s live,5,Collection,Good,2026-08-22T03:28:14.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457202403,app_store,IN,Sunny_23@,5,Nice quality,Like it vary products best quality,2026-08-22T03:23:50.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457174759,app_store,IN,Dhandayuth,5,Excellent app!,Branded apparels!Good!,2026-08-22T03:12:25.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457158764,app_store,IN,Dr Shruti Shukla,5,Quality,Best quality products,2026-08-22T03:05:53.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457157714,app_store,IN,krishnapreethi,5,Rool on,Good fragrance recommend,2026-08-22T03:05:27.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457148161,app_store,IN,minplucky,5,crocss,very comfertable n soft sole...easy to ware..,2026-08-22T03:01:31.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457123622,app_store,IN,Awxcxxx,5,Excellent,Excellent,2026-08-22T02:51:39.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457044483,app_store,IN,nancygautams,5,love myntra,best and amazing shopping app,2026-08-22T02:20:24.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457043243,app_store,IN,Jyothiswarupa,5,Good,Purchased 42 size and it is good,2026-08-22T02:19:54.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457039469,app_store,IN,Joselin82,5,Awesome product,Very comfortable and perfect,2026-08-22T02:18:22.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14457011279,app_store,IN,jass6890,5,Offer is so bad here,There discounts is so bad,2026-08-22T02:07:24.000Z,0,4.2607.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456984811,app_store,IN,Nefi addams,5,Best experience,I love the app,2026-08-22T01:57:02.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456960681,app_store,IN,Jpnayak,5,Good price and original,App experience is seamless and good for perfume shopping and apparel shopping.,2026-08-22T01:47:31.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456948168,app_store,IN,Tanish###,5,👌,I really like Myntra,2026-08-22T01:42:35.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456769896,app_store,IN,Ethnic cape dress,5,Lovely dress,Love the ethnic caped dress.,2026-08-22T00:32:17.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456459832,app_store,IN,amna goel,5,Good,Good,2026-08-21T22:27:24.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456358150,app_store,IN,Faeby choi,5,My fav. Shopping app,"I believe as a customer who has been using Myntra for 6+ years and ongoing in the beginning it was all legit direct company’s and very good products . If u want to buy things its easily available and delivered within few days and with the help of coupon and discount we can save a lot of money and also get good quality direct form the company 
But one cons is that recently Myntra has invited few marketing which seems to be quite fishy and not a qualified company 
But overall I love Myntra and its products and services best shopping app for me 🩷🫶🏼",2026-08-21T21:46:48.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456227770,app_store,IN,Star151197,5,Amazing,Perfect fit,2026-08-21T20:56:13.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456184804,app_store,IN,buddykakkar,5,awesome,fabric and fit is superb,2026-08-21T20:39:52.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456106058,app_store,IN,P Kukreja,5,Sanskruti homes nightsuit,"Super comfy, the fabric’s too good.",2026-08-21T20:10:30.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14456097691,app_store,IN,Pucchi 😘,5,Great shopping,Good Quality,2026-08-21T20:07:26.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455988762,app_store,IN,Subham Kumar sahoo,5,good,good,2026-08-21T19:27:50.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455973573,app_store,IN,Varun Manchanda,1,Pathetic customer service,"Worst customer service. I ordered on 8th with the expected delivery of 14th.
I didn’t receive delivery and started chasing. They have created an incident on 16th. I continued chasing daily and i got same response that we are actively working on your incident but I haven’t seen even a single response on the incident.
Customer care person mentioned on 17th that I will receive my order in 24 hours.
When I didn’t receive order till 20th. I tried talking to customer care again.
Representatives Unnati and Abhishek continued saying that we want to build the trust but when I asked about delivery of the order, they again commented that I will get in 24 hours.
I checked on 21st evening, my order was cancelled automatically.
Pathetic experience, if you can’t deliver, tell this the very first time. Why waste customer’s time and effort?
I will try to keep the order minimal or may be not order from such non-reliable companies.",2026-08-21T19:22:29.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455902636,app_store,IN,Zankhana Makwana,1,Poor delivery customer care is pathetic and payment issue,"I have ordered a plazzo kurta set that was not fit in size so I requested for exchange/ refund 
The delivery partner took the dress and marked my request rejected I didn’t receive the exchange of that and I didn’t get any refund from them and i am contacting the customer service team but I am unable to contact them by any way and i am not getting the revert from the mail also my refund is stuck and my dress is also with them 
And my complaint has not been resolved yet 
Please kindly be careful while placing your order on myntra 
I had a very bad experience with them",2026-08-21T18:57:38.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455888227,app_store,IN,Deesha N,5,Shoes,Good quality,2026-08-21T18:52:39.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455874640,app_store,IN,karan sakpal,5,Love it,Best online shopping app,2026-08-21T18:47:56.000Z,0,4.2607.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455874022,app_store,IN,Siddhi@7400,5,So so good,Very good,2026-08-21T18:47:44.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455788269,app_store,IN,vickeypidia,5,Wow,Wow,2026-08-21T18:18:51.000Z,0,4.2608.10,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455761237,app_store,IN,Karishma Rankhambe,5,Highly recommended 👍,"The jeans quality is very good, and the fitting is also perfect. 👍😊",2026-08-21T18:09:44.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455735136,app_store,IN,jiaansh dudu,5,Time on delivery 👏👏👍👍,"Very fast delivery, well done Myntra 👍👍❤️❤️❤️",2026-08-21T18:00:59.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455726877,app_store,IN,Alpa bhadreshwara,5,I like it,Very good,2026-08-21T17:58:13.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455721404,app_store,IN,RDM1315,5,Fur Jaden Bag,What an authentic bag Myntra has delivered at my doorstep. Quality of the bag is too impressive and design is connoisseur!,2026-08-21T17:56:22.000Z,0,4.2608.30,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455704083,app_store,IN,Mạnuu,5,Trouser,"Awesome quality n fitting 
Love the product",2026-08-21T17:50:45.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
appstore_in_14455695322,app_store,IN,Irfan Ahmed Khan,5,Wonderful,Perfect,2026-08-21T17:47:52.000Z,0,4.2608.20,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059
